"SMILES_STD","SAMPLE_NAME","SAMPLE_ID","GENE_SYMBOL"
"COC1=NC(OC)=CC(N1)=NS(=O)(=O)C2=CC=C(N)C=C2","Sulphadimethoxine","NCGC00016375-10",""
"NC1=CC=C(C=C1)S(=O)(=O)N=C2NC=CC=N2","Silver sulfadiazine","NCGC00016305-10",""
"CC1=CC(=O)OC2=C1C=CC(O)=C2","4-methylumbelliferone","NCGC00016345-09",""
"CC1=NC=C(N1CCO)[N+]([O-])=O","Metronidazole","NCGC00016446-12",""
"[O-][N+](=O)C1=NC=CN1","Azomycin","NCGC00346715-01",""
"CCC[C@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O","Lincomycin hydrochloride","NCGC00159326-02",""
"CN[C@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@H]2[C@H]1O","Spectinomycin hydrochloride","NCGC00017354-06",""
"CN(C)CCC1=CC=C(O)C=C1","Hordenine","NCGC00160162-03",""
"CN(C)[C@@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)[C@]2(O)C(=O)C(=C(N)O)C1=O)=C(O)C4=C(C=CC=C4O)[C@@]3(C)O","Oxytetracycline","NCGC00091268-11",""
"CN(C)[C@@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4)C(O)=C3C(=O)[C@@]2(O)C(=O)C(=C(N)O)C1=O","Methacycline hydrochloride","NCGC00016645-03",""
"CN(C)C1C2CC3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O","Minocycline","NCGC00183044-01",""
"C[C@@H]1[C@H](NC(=O)C(=N\OC(C)(C)C(O)=O)\C2=CSC(=N)N2)C(=O)N1S(O)(=O)=O","Aztreonam","NCGC00016936-03",""
"CC1=C(C(=O)N[C@@H]2C3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C4=CC=CC=C4","Oxacillin sodium salt","NCGC00183361-01",""
"CC1(C)S[C@H]2[C@H](NC(=O)[C@@H](N)C3=CC=C(O)C=C3)C(=O)[N@]2[C@H]1C(O)=O","Amoxicillin sodium","NCGC00016797-04",""
"CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O","Sulbactam","NCGC00159336-05",""
"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2","Nalidixic acid","NCGC00018181-13",""
"CN1CCN(CC1)C2=C(F)C3=C(C=C2F)C(=O)C(=CN3CCF)C(O)=O","Fleroxacin","NCGC00167558-01",""
"CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(O)=O","Cephradine","NCGC00183036-02",""
"CO\N=C(\C(=O)N[C@@H]1[C@H]2SCC(CSC(=O)C3=CC=CO3)=C(N2C1=O)C(O)=O)C4=CSC(=N)N4","Ceftiofur hydrochloride","NCGC00167978-02",""
"C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@@H](N)C3=CC=C(O)C=C3)C2=O)C(O)=O","Cefprozil monohydrate","NCGC00159513-02",""
"CC(=O)OCC1=C([N@]2[C@H](SC1)[C@H](N)C2=O)C(O)=O","7-Aminocephalosporanic acid","NCGC00016552-02",""
"OC(=O)CC[C@@H](NC(=O)C1=CC=C(NC[C@@H]2CNC3=C(N2C=O)C(=O)NC(=N)N3)C=C1)C(O)=O","Calcium folinate","NCGC00185071-02",""
"OS(=O)(=O)CCS","Sodium 2-mercaptoethanesulfonate","NCGC00181166-01",""
"[Na+].[Na+].OS(=O)(=O)CCSSCCS(O)(=O)=O","Mesna disulfide","NCGC00346482-01",""
"OC(=O)C1=NC(=O)NC(=O)N1","Oteracil potassium","NCGC00263566-03",""
"CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C","Altretamine","NCGC00015100-14",""
"CC1=CC=CC(C)=C1NC(=O)CN2CCCC2=O","Nefiracetam","NCGC00186006-04","GABRA1"
"CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O","Chlormezanone","NCGC00015191-06","GABRA1"
"CCOC(=O)C1=CN=CN1[C@H](C)C2=CC=CC=C2","Etomidate","NCGC00025176-01","GABRA1"
"CN(C(C)=O)C1=CC(=CC=C1)C2=CC=NC3=C(C=NN23)C(=O)C4=CC=CS4","Indiplon","NCGC00346880-01","GABRA1"
"CN1CCN(CC1)C(=O)O[C@@H]2N(C(=O)C3=C2N=CC=N3)C4=NC=C(Cl)C=C4","Eszopiclone","NCGC00159515-02","GABRA1"
"CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1","Flumazenil","NCGC00015439-06","GABRA1"
"O[C@H]1[C@H](OC2=C(C(O)=CC(O)=C2)C1=O)C3=CC(O)=C(O)C(O)=C3","Dihydromyricetin","NCGC00346604-01","GABRA1"
"CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@]23C(=O)O[C@@H]4OC(=O)[C@H](O)C134","Bilobalide","NCGC00346588-01","GABRA1"
"COC1=CC2=C(C=C1OC)C(CC3=CC(OC)=C(OC)C=C3)NCC2","Tetrahydropapaverine","NCGC00163633-03",""
"CC(OC(=O)NC1=C(ON=C1C)C2=CC=C(CSCCC(O)=O)C=C2)C3=C(Cl)C=CC=C3","KI-16425","NCGC00165816-02","LPAR1"
"NC(CO)(CO)CCC1=C(Cl)C=C(SC2=CC(OCC3=CC=CC=C3)=CC=C2)C=C1","KRP 203","NCGC00250388-01","S1PR1"
"CC1COC2(CCN(CC2)C3=NC(=O)C4=C(S3)C(=CC(=C4)C(F)(F)F)[N+]([O-])=O)O1","BTZ-10526043","NCGC00346489-01",""
"NNC(=O)C1=CC=NC=C1","Isoniazid","NCGC00016244-14",""
"CC(=O)OC1=C(C=CC=C1)C(=O)N=C2NC=C(S2)[N+]([O-])=O","Nitazoxanide","NCGC00090774-03",""
"ClC1=CC=C(C=C1)C(C#N)C2=C(Cl)C=C(C=C2Cl)N3N=CC(=O)NC3=O","Diclazuril","NCGC00168785-02",""
"CC(O)CN1C(C)=NC=C1[N+]([O-])=O","Secnidazole","NCGC00095158-05",""
"C[C@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C2=C3NCC(C)CC3=CC=C2","Argatroban","NCGC00166413-03",""
"CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl","Thiamphenicol","NCGC00178319-07",""
"COC(=O)N=C1NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3","Mebendazole","NCGC00016806-12","TUBB"
"N1C(=NC2=C1C=CC=C2)C3=CSC=N3","Thiabendazole","NCGC00016410-18",""
"COC(=O)N=C1NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3","Oxfendazole","NCGC00095157-06",""
"CCCS(=O)C1=CC2=C(NC(N2)=NC(=O)OC)C=C1","Albendazole Oxide","NCGC00253760-02",""
"NC(=N)NC(=N)N1CCOCC1","Moroxydine","NCGC00016623-06",""
"COC1=C(O)C=C(C=C1)[C@H]2CC(=O)C3=C(O2)C=C(O[C@H]4O[C@H](CO[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O","Methyl Hesperidin","NCGC00179501-04",""
"COC1=C(O)C=C(C=C1)[C@H]2CC(=O)C3=C(O2)C=C(O[C@H]4O[C@H](CO[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O","Methyl Hesperidin","NCGC00179501-05",""
"CC1=CC2=C(O1)C(C)=C3OC(=O)C=C(C)C3=C2","Trioxsalen","NCGC00016643-10",""
"OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C3=CC=C(Cl)C=C3","Rebamipide","NCGC00095161-04",""
"CC(C)C(NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)NC(CC(O)C(CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)CC4=CC=CC=C4","Ritonavir","NCGC00183130-01",""
"CC1=C(C=CC=C1O)C(=O)N[C@H](CSC2=CC=CC=C2)[C@H](O)CN3C[C@@H]4CCCC[C@H]4C[C@@H]3C(=O)NC(C)(C)C","Viracept","NCGC00090782-07",""
"C[C@H]1CCO[C@H]2CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N12","Dolutegravir","NCGC00346629-01",""
"O=C1N(C2CCC(=O)NC2=O)C(=O)C3=C1C=CC=C3","Thalidomide","NCGC00015989-16","TNF"
"CN1C(CCCC(O)=O)=NC2=C1C=CC(=C2)N(CCCl)CCCl","Bendamustine","NCGC00181170-03","XRCC1"
"ClCCNP1(=O)OCCCN1CCCl","Ifomide","NCGC00179435-07",""
"ClCCNC(=O)N(CCCl)N=O","Carmustine","NCGC00015204-08",""
"OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl","Chlorambucil","NCGC00015199-19",""
"[Pt+].OC(=O)C1(CCC1)C(O)=O","Carboplatin","NCGC00263858-03",""
"ClCCN(N=O)C(=O)NC1CCCCC1","Lomustine","NCGC00167466-03",""
"CNNCC1=CC=C(C=C1)C(=O)NC(C)C","Procarbazine hydrochloride","NCGC00016438-05",""
"N[C@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O","Melphalan","NCGC00090757-05",""
"C[C@@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2OP(O)(O)=O","Estramustine phosphate sodium","NCGC00185756-01",""
"CC[C@@]1(O)C[C@@H]2C[N@](C1)CCC3=C(NC4=C3C=CC=C4)[C@@](C2)(C(=O)OC)C5=C(OC)C=C6N(C=O)[C@H]7C8(CCN9CC=C[C@](CC)([C@H]89)[C@@H](OC(C)=O)[C@]7(O)C(=O)OC)C6=C5","Vinblastine","NCGC00346731-01","TUBB"
"CC1=NN(C(=C1)C(=O)N2CCN(CC2)C3=CC(Cl)=CC=C3)C4=CC=CC=C4","XRP-44X","NCGC00346805-01","TUBB"
"CCN(C)C(=O)OC1=CC(=CC=C1)[C@H](C)N(C)C","Rivastigmine tartrate","NCGC00167531-03","ACHE"
"OC1=CC=C(OCC2=CC=CC=C2)C=C1","Monobenzone","NCGC00016360-05",""
"NC(=O)C1=NOC(=N1)[C@H](CCCC2CCCCC2)CC(O)=NO","UK-383367","NCGC00346888-01",""
"CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1","Malotilate","NCGC00164588-03",""
"CC(N)C12CC3CC(CC(C3)C1)C2","Rimantadine","NCGC00159491-05",""
"OC[C@@H]1O[C@@H]2[C@@H](OC3=NC(=N)C=CN23)[C@@H]1O","Cyclocytidine HCl","NCGC00346726-01",""
"CC(=O)OCC(CCN1C=NC2=CNC(=N)N=C12)COC(C)=O","Famciclovir","NCGC00095133-04",""
"COC1=CC=C(C=C1)C2=COC3=C(C=CC(O)=C3)C2=O","Formononetin","NCGC00017269-06","MAOA"
"NCCC1=CC(O)=C(O)C=C1","Dopamine HCl","NCGC00015519-09",""
"[H][C@@]12CCC[N+]3([O-])CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H]","Oxymatrine","NCGC00346596-01","OPRM1"
"OC1=C2O[C@H]3C4=C(C[C@@]5(O)[C@@H]6CC(C=C1)=C2[C@@]35CCN6CC7CC7)C8=C(N4)[C@@H]9OC%10=C(O)C=CC%11=C%10[C@]9%12CCN(CC%13CC%13)[C@H](C%11)[C@]%12(O)C8","nor-Binaltorphimine","NCGC00024547-06",""
"OC(=O)[C@H](CC(=O)N1C[C@@H]2CCCC[C@H]2C1)CC3=CC=CC=C3","Mitiglinide calcium hydrate","NCGC00346729-01",""
"CC(C)C1=NOC(=N1)N2CCC(COC3=CN=C(C=C3)C4=CC=C(C=C4)S(C)(=O)=O)CC2","GSK-1292263A","NCGC00346568-01","GPR119"
"NC(=N)NC(=N)NCCC1=CC=CC=C1","Phenformin hydrochloride","NCGC00016543-08",""
"NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O","Diclofenamide","NCGC00016371-05","CA1"
"CCNC(=O)CCC\C=C/C[C@@H]1[C@@H](O)C[C@H](O)[C@@H]1\C=C\C(O)CCC2=CC=CC=C2","Bimatoprost","NCGC00346520-01",""
"CCC(C)SSC1=NC=CN1","PX-12","NCGC00346876-01","TXNRD1"
"COC1=C(OCCCN2CCC(CC2)C3=NOC4=C3C=CC(F)=C4)C=CC(=C1)C(C)=O","Iloperidone","NCGC00188864-01","DRD2"
"ClC1=CC2=C(C=C1)N(C3CCN(CCCN4C(=O)NC5=C4C=CC=C5)CC3)C(=O)N2","Domperidone","NCGC00014670-16","DRD1"
"CCC1(C)CC(=O)NC1=O","Ethosuximide","NCGC00015418-08",""
"NC(=O)OCC(COC(N)=O)C1=CC=CC=C1","Felbamate","NCGC00015429-08","GABRA1"
"NCCS(O)(=O)=O","l-Taurine","NCGC00015997-06",""
"CC(N)(CC1=CC(O)=C(O)C=C1)C(O)=O","Methyldopa","NCGC00024667-13","DDC"
"N[C@H](C(=O)N[C@@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)C3=CC=CC=C3","Cefaclor","NCGC00022612-10",""
"ON=C(C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O)C3=CSC(=N)N3","Cefdinir","NCGC00178499-03",""
"CC1(C)O[C@@H]2CC(=O)OC[C@]23[C@H]1CC(=O)[C@]4(C)[C@@H]3CC[C@@]5(C)[C@@H](OC(=O)[C@H]6O[C@]456)C7=COC=C7","Limonin","NCGC00178483-04",""
"CN(CC1=C(N)C(Br)=CC(Br)=C1)C2CCCCC2","Bromhexine hydrochloride","NCGC00178520-05",""
"CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2[C@@H]3SCC(CSC4=NN=NN4C)=C(N3C2=O)C(O)=O)C5=CC=C(O)C=C5)C(=O)C1=O","Cefoperazone sodium","NCGC00017156-01",""
"ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=C(Cl)C=CC=C2","Mitotane","NCGC00015226-11",""
"ClCCN(CCCl)P1(=O)NCCCO1","Cyclophosphamide","NCGC00015209-12","BCL2"
"COC1=C(CC=C(C)C)C2=C(C=CC(=O)O2)C=C1","Ostol","NCGC00095694-05","GABRA1"
"CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(O)C(=O)OC6OC4(C(=O)O5)C12O","Ginkgolide B","NCGC00025245-01","GABRA1"
"CCC1=NC=CC(=C1)C(N)=S","Ethionamide","NCGC00016497-08",""
"CC[C@H]1CN2CCC3=C(C=C(OC)C(OC)=C3)[C@@H]2C[C@@H]1C[C@H]4NCCC5=C4C=C(OC)C(OC)=C5","Emetine","NCGC00024379-04",""
"COC(=O)N=C1NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(F)C=C3","Flubendazole","NCGC00246966-03",""
"COC(=O)N=C1NC2=C(N1)C=C(SC3=CC=CC=C3)C=C2","Fenbendazole","NCGC00016855-11",""
"NC1CC(C(CC1S(N)(=O)=O)S(N)(=O)=O)C(Cl)=C(Cl)Cl","Clorsulon","NCGC00182084-01",""
"CCN(C(=O)\C=C\C)C1=C(C)C=CC=C1","Crotamiton","NCGC00094571-07",""
"CCC1=C(C(=O)C(N)=O)C2=C(C=CC=C2OCC(O)=O)N1CC3=CC=CC=C3","Varespladib","NCGC00346491-01","PLA2G5"
"CC1(C)C[C@H](C2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]34C)[C@H]2C1)C(O)=O","Oleanolic acid","NCGC00346594-01","PLA2G5"
"[H][C@@]12CCCN3CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H]","Matrine","NCGC00346593-01","OPRK1"
"CC(C)(F)C[C@H](N[C@H](C1=CC=C(C=C1)C2=CC=C(C=C2)S(C)(=O)=O)C(F)(F)F)C(=O)NC3(CC3)C#N","Odanacatib","NCGC00346637-01","CTSK"
"CCCNC(=O)[C@@H]1O[C@@H]1C(=O)N[C@H](C(C)CC)C(=O)N2CCC[C@H]2C(=O)OC","CA-074 Me","NCGC00163431-03","CTSB"
"CO[C@@]12[C@H]3N[C@@H]3CN1C4=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C4=O","Mitomycin","NCGC00163468-06",""
"OC1=CC=C(CCNC(=O)[C@@H]2O[C@@H]2C(=O)N[C@H](CC3=CC=CC=C3)C(=O)NCC4=CC=CC=C4)C=C1","CAA0225","NCGC00345807-01","CTSL1"
"COC1=CC2=C(NC=C2CCNC(C)=O)C=C1","Melatonin","NCGC00015680-14",""
"OC[C@@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O","Arbutin","NCGC00166076-06",""
"COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1CC=C2CO","Genipin","NCGC00186010-02",""
"COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O","Idebenone","NCGC00160514-03",""
"C[C@@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O[C@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O","Acarbose","NCGC00160515-03","GAA"
"[Na+].[Na+].CC(C)(C)[N+](\[O-])=C\C1=C(C=C(C=C1)S(O)(=O)=O)S(O)(=O)=O","Disufenton sodium","NCGC00346613-01",""
"COC(=O)CCC1=C(C)C2=CC3=NC(=CC4=NC(=CC5=C(C)C(CCC(O)=O)=C(N5)C=C1N2)C(C=C)=C4C)C6=CC=C([C@@H](C(=O)OC)[C@@]36C)C(=O)OC","Verteporfin","NCGC00346712-01",""
"COC1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)C(C)(C)C","Avobenzone","NCGC00095112-04",""
"OC(=O)C1=C(C(Cl)=C(Cl)C(Cl)=C1Cl)C2=C3C=C(I)C(=O)C(I)=C3OC4=C2C=C(I)C(O)=C4I","Rose Bengal disodium","NCGC00159508-05",""
"CC1=NN(C(=O)C1)C2=CC=CC=C2","Edaravone","NCGC00018218-03",""
"CC(C)(C)NC(=O)[C@H]1CN(CC2=CN=CC=C2)CCN1C[C@H](O)C[C@@H](CC3=CC=CC=C3)C(=O)N[C@H]4[C@@H](O)CC5=C4C=CC=C5","Indinavir sulfate","NCGC00159460-02",""
"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@@H](C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)COC3=C(C)C=CC=C3C)CC4=CC=CC=C4","Lopinavir","NCGC00164576-03",""
"COC(=O)N[C@@H](C(=O)N[C@H](CC1=CC=CC=C1)[C@@H](O)CN(CC2=CC=C(C=C2)C3=NC=CC=C3)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C","Atazanavir sulfate","NCGC00182552-03",""
"CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3OCC[C@H]23)S(=O)(=O)C4=CC=C(N)C=C4","Darunavir","NCGC00168773-01",""
"CC(C)CN(C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)C3=CC=C(N)C=C3","Amprenavir","NCGC00159461-03",""
"CN1C(=O)C(O)=C(N=C1N2CCCCS2(=O)=O)C(=O)NCC3=CC=C(F)C=C3","BMS-707035","NCGC00346512-01",""
"COC1=CC2=C(C=C1CC3=C(F)C(Cl)=CC=C3)C(=O)C(=CN2[C@H](CO)C(C)C)C(O)=O","Elvitegravir","NCGC00346565-01",""
"CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C2=NN=C(C)O2)C(=O)NCC3=CC=C(F)C=C3","Raltegravir","NCGC00184997-01",""
"OC(=O)C1=NN(CC2=C(Cl)C=C(Cl)C=C2)C3=C1C=CC=C3","Lonidamine","NCGC00015609-05","HK1"
"CCOC(=O)C(=O)CBr","3-Bromopyruvate","NCGC00346824-01","HK2"
"COC1=C(OC)C=C(\C=C\C(=O)NC2=C(C=CC=C2)C(O)=O)C=C1","Tranilast","NCGC00018185-07","TNF"
"NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1","Lenalidomide","NCGC00167491-02","TNF"
"NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1","Pomalidomide","NCGC00346551-01","TNF"
"CC1=COC2=C1C(=O)C(=O)C3=C4C=CC=C(C)C4=CC=C23","Tanshinone I","NCGC00247624-02","TNF"
"OC[C@@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O","Polydatin","NCGC00246971-03","ICAM1"
"CC1(C)SCCN([C@H]1C(O)=NO)S(=O)(=O)C2=CC=C(OCC#CCO)C=C2","Apratastat","NCGC00263092-01","TNF"
"CN(N=O)C(=O)N[C@@H]1C(O)OC(CO)[C@@H](O)[C@@H]1O","Streptozocin","NCGC00025235-01",""
"CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O","Alprostadil","NCGC00025234-01",""
"CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O","Fotemustine","NCGC00346829-01",""
"[Pt+].OC(=O)C(O)=O.NC1CCCCC1N","Oxaliplatin","NCGC00167798-02",""
"N.N.Cl[Pt]Cl","Cisplatin","NCGC00090759-02",""
"N.N.[Pt+].OCC(O)=O","Nedaplatin","NCGC00181152-01",""
"N.Cl[Pt]Cl.CC1=NC=CC=C1","Picoplatin","NCGC00346930-01",""
"CC[C@]12C=CCN3CC[C@]4([C@@H]13)[C@@H](N(C)C5=C4C=C(C(OC)=C5)[C@]6(C[C@H]7C[C@H](CN(C7)CC8=C6NC9=C8C=CC=C9)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC","Vinflunine","NCGC00346580-01","TUBB"
"CC[C@@]1(O)CC2CN(C1)CCC3=C(NC4=C3C=CC=C4)[C@](C2)(C(=O)OC)C5=C(OC)C=C6N(C)C7[C@@]8(CCN9CC=C[C@](CC)([C@H]89)[C@@H](O)[C@]7(O)C(N)=O)C6=C5","Vindesine sulfate salt","NCGC00185772-01","TUBB"
"OC(=O)CSCC(=O)NC1CCSC1=O","Erdosteine","NCGC00185774-01",""
"COC1=CC(\C=C/C2=CC(O)=C(OC)C=C2)=CC(OC)=C1OC","Combretastatin A-4","NCGC00263098-03","TUBB"
"COC1=CC(\C=C/C2=CC(NC(=O)[C@H](N)CO)=C(OC)C=C2)=CC(OC)=C1OC","Ombrabulin","NCGC00346937-01","TUBB"
"CC(C)(C)C1=C(NC=N1)C=C2NC(=O)C(NC2=O)=CC3=CC=CC=C3","Plinabulin","NCGC00263169-01","TUBB"
"COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CNC2=NC3=CC=C(O)C=C3","E-7010","NCGC00346494-01","TUBB"
"ClC1=CC=C(CN2C=C(C(=O)C(=O)N=C3C=CNC=C3)C4=C2C=CC=C4)C=C1","Indibulin","NCGC00160428-02","TUBB"
"CN[C@@H]1CCC2=C(C(OC)=C(OC)C(OC)=C2)C3=CC=C(OC)C(=O)C=C13","Demecolcine","NCGC00166035-02","TUBB"
"COC1=CC=C(C=C1)C(=O)N2CCCC2=O","Aniracetam","NCGC00015116-10",""
"CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C","Pramiracetam hydrochloride","NCGC00346668-01",""
"CC1=CC(OCCCS(C)(=O)=O)=CC(C)=C1C2=CC(COC3=CC4=C(C=C3)[C@H](CC(O)=O)CO4)=CC=C2","TAK-875","NCGC00346669-01",""
"CN1C(=O)C[C@@H](NC1=O)C(=O)N[C@H](CC2=CNC=N2)C(=O)N3CCC[C@H]3C(N)=O","Taltirelin","NCGC00181033-02","TRHR"
"C\C=C1/C2CC3=C(C=CC(=O)N3)C1(N)CC(C)=C2","Huperizine A","NCGC00163246-01","ACHE"
"N=C1C2=C(CCCC2)NC3=C1C=CC=C3","Tacrine","NCGC00015054-06","ACHE"
"COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(O)=O)C45CC6CC(CC(C6)C4)C5","Adapalene","NCGC00164617-05",""
"COC1=C(C)C(C)=C(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)C(C)=C1","Acitretin","NCGC00163127-05",""
"CCC(CC)C(NC(C)=O)[C@H]1[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O","Peramivir","NCGC00346433-01",""
"CC(=O)N[C@H]1[C@@H](NC(N)=N)C=C(O[C@@H]1[C@H](O)[C@H](O)CO)C(O)=O","Zanamivir","NCGC00164561-03",""
"CCCCCCCCCCCCCCCCCCCCCCO","Docosanol","NCGC00159370-05",""
"OC[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)N2C=NC3=C2NC=NC3=N","Vidarabine","NCGC00016656-01",""
"CN1CCC(CC1)=C2C3=C(CCC4=C2C=CC=C4)SC=C3","Pizotifen","NCGC00163169-02",""
"FC1=CC(=CC(F)=C1)[C@H]2CNC3(CCCC3)C(=O)N2CC(=O)NC4=CC5=C(C[C@]6(C5)C(=O)NC7=C6C=CC=N7)C=C4","MK-3207","NCGC00346546-01",""
"N[C@H](CC1=CC(O)=C(O)C=C1)C(O)=O","Levodopa","NCGC00016270-10",""
"C#CCN[C@H]1CCC2=C1C=CC=C2","Rasagiline mesylate","NCGC00168774-01","MAOB"
"NNCCC1=CC=CC=C1","Phenelzine","NCGC00015830-07","MAOA"
"NC1CC1C2=CC=CC=C2","Tranylcypromine","NCGC00015848-04","MAOA"
"COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C3C(=O)OCC3=C1C","Mycophenolate mofetil","NCGC00159459-02","IMPDH1"
"COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C","Mycophenolic acid","NCGC00016786-14","IMPDH1"
"NC(=O)C1=NN(C=N1)[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O","Ribavirin","NCGC00090726-11","IMPDH1"
"CC[C@H](CC#N)OC(=O)N[C@@H](C)C1=CC(NC(=O)NC2=CC(OC)=C(C=C2)C3=CN=CO3)=CC=C1","AVN-944","NCGC00345803-01","IMPDH1"
"OC1=CC(=O)C(Cl)=CN1","Gimeracil","NCGC00181011-01","DPYD"
"CCN(CC)C(=O)C1=CC=C(C=C1)C2=CC3(CCNCC3)OC4=C2C(O)=CC=C4","ADL-5859","NCGC00346641-01","OPRD1"
"CN(C)C(=O)C(CCN1CCC(O)(CC1)C2=CC=C(Cl)C=C2)(C3=CC=CC=C3)C4=CC=CC=C4","Loperamide","NCGC00015608-04","OPRM1"
"CC1(CCCCCCC1)N2CCC(CC2)N3C(=NC4=C3C=CC=C4)[C@@H]5CCCNC5","MCOPPB","NCGC00346896-01","OPRL1"
"CCC1=CC=C(OCC2=C(C=CC=C2)C(=O)NC3=CC4=C(NC(C)=CC4=N)C=C3)C=C1","JTC-801","NCGC00161418-02","OPRL1"
"CCN1C(=O)N([C@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)C4=C1C=CC=C4","J113397","NCGC00344513-01","OPRL1"
